title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Praca w sklepie dla sprzedawcy,Racibórz,12 lutego 2018,389466473,Pełny etat,Umowa o pracę,  ,580
Zatrudnie kasjera/sprzedawce,Jaworzno,12 lutego 2018,403173301,Pełny etat,Umowa o pracę,2 100  -  3 000 zł/mies.,2359
"Doradca Klienta 50 Style, Poznań (CH Pestka)",Poznań,12 lutego 2018,404562107,Niepełny etat,Umowa o pracę,  ,1416
KFC Focus Park - Obsługa Gościa - praca stała,Zielona Góra,12 lutego 2018,357585164,Niepełny etat,Umowa zlecenie,  ,2243
Kasjer/ sprzedawca sklep spożywczy Chrząszczew,Biała Rawska,12 lutego 2018,414401499,Pełny etat,Umowa o pracę,  ,113
Zastępca Kierownika Sklepu RTV EURO AGD Zgorzelec,Zgorzelec,12 lutego 2018,349698272,Pełny etat,Umowa o pracę,  ,1340
Sprzedawca/kasjer w Manufakturze Cukierków,Warszawa,12 lutego 2018,407889623,Pełny etat,Umowa zlecenie,  ,404
ARENART Sprzedawca - Konsultant w sklepie jubilerskim,Warszawa,12 lutego 2018,369042196,Pełny etat,Umowa o pracę,  ,1030
Praca w spożywczym,Warszawa,12 lutego 2018,351148952,Pełny etat,Umowa o pracę,  ,1063
Cukiernia Sowa na Ursynowie zatrudni sprzedawczynie,Warszawa,12 lutego 2018,341952264,Pełny etat,Umowa o pracę,2 775  -  3 500 zł/mies.,3356
Poszukiwany sprzedawca/kasjer,Poznań,12 lutego 2018,414407433,Pełny etat,Umowa o pracę,2 000  -  2 300 zł/mies.,313
Praca w sklepie spożywczym sieci Spar,Gorzów Wielkopolski,12 lutego 2018,265945755,Pełny etat,Umowa o pracę,3 000  -  3 200 zł/mies.,3087
"Sprzedawca/stylista w sklepie odzieżowym, praca, sklep",Kraków,12 lutego 2018,359317640,Pełny etat,Umowa o pracę,  ,2693
Praca Sklep Zabka Galaxy Wola/Warszawa,Warszawa,12 lutego 2018,326675618,Pełny etat,Umowa zlecenie,  ,115
"Firma Buszek zatrudni sprzedawcę, barmana!",Kraków,12 lutego 2018,402172719,Pełny etat,Umowa zlecenie,  ,415
Kasjer-sprzedawca praca od zaraz w Bielsku-białej,Bielsko-Biała,12 lutego 2018,414391037,Pełny etat,Umowa zlecenie,  ,427
Zatrudnimy ekspedientki do sklepu mięsnego,Sulejówek,12 lutego 2018,414388901,Pełny etat,Umowa o pracę,  ,112
Sprzedawca KiK Textil Sp. z o.o.,Zduńska Wola,12 lutego 2018,414390807,Niepełny etat,Umowa o pracę,  ,465
Drezdenko- Kasjer sprzedawca firma Rossmann,Drezdenko,12 lutego 2018,401146327,Niepełny etat,Umowa o pracę,  ,804
"Kasjer-sprzedawca, DINO Polska, Żędowice (nowy market)",Żędowice,12 lutego 2018,414390543,Pełny etat,Umowa o pracę,  ,109
Kasjer / kasjerka w markecie budowlanym,Częstochowa,12 lutego 2018,414391077,Niepełny etat,Umowa o pracę,  ,453
BY INSOMNIA - Praca sprzedawca,Warszawa,12 lutego 2018,353193832,Pełny etat,Umowa o pracę,  ,493
Pracownik e-commerce handlowiec Brzesko-Okocim obsługa klienta,Brzesko,12 lutego 2018,392539497,Pełny etat,Umowa o pracę,  ,2211
Praca w sklepie monopolowym w Piaskach,Piaski,12 lutego 2018,379626005,Niepełny etat,Umowa o pracę,10  -  12 zł/godz.,76
Zatrudnię sprzedawcę,Pruszków,12 lutego 2018,414367565,Pełny etat,Umowa o pracę,  ,246
"DOBRZE PŁATNA praca - sprzedawca Żory, Pszczyna i Suszec",Żory,12 lutego 2018,370056355,Pełny etat,Umowa o pracę,  ,2244
Sprzedawca,Gdańsk,12 lutego 2018,309905850,Pełny etat,Umowa o pracę,2 900  -  3 100 zł/mies.,4278
Sprzedawca / Doradca Klienta RTV/AGD - Tomaszów Mazowiecki,Tomaszów Mazowiecki,12 lutego 2018,374351947,Pełny etat,Umowa o pracę,  ,166
Sprzedawca w salonie mebli BODZIO Brzeg,Brzeg,12 lutego 2018,414394179,Pełny etat,Umowa o pracę,  ,256
Sprzedawca/Szczecinek,Szczecinek,12 lutego 2018,402822253,Pełny etat,Umowa o pracę,  ,3578
"Sprzedawca / kierownik sklepu, Katowice centrum, oferta dla ambitnych!",Katowice,12 lutego 2018,414391677,Pełny etat,Umowa o pracę,  ,376
Doradca Klienta Quiosque CH Max Chrzanów STUDENT,Chrzanów,12 lutego 2018,413046531,Niepełny etat,Umowa zlecenie,  ,544
Sprzedawca – Kasjer TYMBARK,Tymbark,12 lutego 2018,406646427,Niepełny etat,Umowa o pracę,  ,711
Praca sklep monopolowy Zawonia,Zawonia,12 lutego 2018,328381086,Niepełny etat,Umowa zlecenie,12  -  13 zł/godz.,33
Sprzedawca w Salonie Odzieżowym w Galerii Victoria,Wałbrzych,12 lutego 2018,134700445,Pełny etat,Inny,  ,6720
Zatrudnię sprzedawcę na cały etat Zwierzyniec,Olsztyn,12 lutego 2018,372418611,Niepełny etat,Umowa zlecenie,  ,2533
Biedronka Zastępca Kierownika Sklepu Sulejówek,Sulejówek,12 lutego 2018,359668736,Pełny etat,Umowa o pracę,  ,3304
Kasjer- Sprzedawca ul. Połomskiego 14 Kraków,Kraków,12 lutego 2018,414385369,Pełny etat,Umowa o pracę,  ,99
Biedronka Sprzedawca Kasjer Nowa Wola 3250 zł brutto,Nowa Wola,12 lutego 2018,243493333,Pełny etat,Umowa o pracę,  ,2943
Biedronka Sprzedawca - Kasjer Piaseczno 3250 zł brutto,Piaseczno,12 lutego 2018,253930293,Pełny etat,Umowa o pracę,  ,14465
Zatrudnię asystenta sprzedaży do salonu z odzieżą męską Skierniewice,Skierniewice,12 lutego 2018,266269875,Niepełny etat,Umowa o pracę,  ,10949
Zatrudnię sprzedawcę,Gorzów Wielkopolski,12 lutego 2018,314023424,Pełny etat,Umowa o pracę,2 500  -  3 500 zł/mies.,4451
Dołącz do Zespołu KFC Lubień Kujawski!,Lubień Kujawski,12 lutego 2018,339989128,Pełny etat,Umowa o pracę,13  -  14 zł/godz.,1003
Sprzedawca Salon Levi's/Lee/Wrangler Designer Outlet Sosnowiec,Sosnowiec,12 lutego 2018,156221143,Dodatkowa / sezonowa,Umowa zlecenie,  ,189
Biedronka Sprzedawca Kasjer Magdalenka 3250 zł brutto,Magdalenka,12 lutego 2018,243493989,Pełny etat,Umowa o pracę,  ,3748
Zatrudnię asystenta sprzedaży do salonu z odzieżą męską Radomsko,Radomsko,12 lutego 2018,363139914,Niepełny etat,Umowa o pracę,  ,15706
Sprzedawca rynek motocyklowy,Olsztyn,12 lutego 2018,408191389,Pełny etat,Umowa o pracę,  ,878
Kasjer Biedronka Otwock 3250zł brutto,Otwock,12 lutego 2018,371369189,Pełny etat,Umowa o pracę,  ,4107
Kasjer Magdalenka Biedronka 3250 zł brutto,Magdalenka,12 lutego 2018,380940495,Pełny etat,Umowa o pracę,  ,387
Kasjer/sprzedawca,Włocławek,12 lutego 2018,331103904,Pełny etat,Umowa zlecenie,  ,6299
Kasjer-Sprzedawca_Warszawa-Grójecka,Warszawa,12 lutego 2018,324697340,Pełny etat,Umowa o pracę,2 310  -  2 950 zł/mies.,3495
Biedronka Kasjer-Sprzedawca Góra Kalwaria 3000 zł brutto,Góra Kalwaria,12 lutego 2018,359641188,Pełny etat,Umowa o pracę,  ,2277
Balice praca dla Pana na Stacji Paliw Generon,Inowrocław,12 lutego 2018,315278578,Pełny etat,Umowa zlecenie,  ,7810
Kasjer-Sprzedawca_Mińsk Maz.,Mińsk Mazowiecki,12 lutego 2018,124565627,Pełny etat,Umowa o pracę,  ,15550
Praca w butiku z bielizną,Bydgoszcz,12 lutego 2018,371396513,Pełny etat,Inny,  ,2375
Zastępca Kierownika Sklepu - BIEDRONKA OSTRZESZÓW,Ostrzeszów,12 lutego 2018,414384021,Pełny etat,Umowa o pracę,  ,126
Sprzedawca BERSHKA Gdańsk,Gdańsk,12 lutego 2018,285211273,Niepełny etat,Umowa o pracę,  ,8271
Młodszy Asystent Sprzedaży - Rumia C.H. Auchan,Rumia,12 lutego 2018,386625049,Pełny etat,Umowa o pracę,  ,3449
Sprzedawca - kasjer STRADIVARIUS Kędzierzyn - Koźle,Kędzierzyn-Koźle,12 lutego 2018,296670710,Niepełny etat,Umowa o pracę,  ,5534
Kasjer Sulejówek Biedronka-3250zł brutto miesięcznie,Sulejówek,12 lutego 2018,391643351,Pełny etat,Umowa o pracę,  ,615
Konsultant marki NeoNail Galeria Łódzka,Łódź,12 lutego 2018,414359863,Niepełny etat,Umowa zlecenie,  ,706
Kasjer-Biedronka Sulejówek 3250zł brutto,Sulejówek,12 lutego 2018,391283613,Pełny etat,Umowa o pracę,  ,453
Sprzedawca STRADIVARIUS Częstochowa,Częstochowa,12 lutego 2018,371641887,Pełny etat,Umowa o pracę,  ,2576
Kasjer - Sprzedawca ZARA Bielsko-Biała,Bielsko-Biała,12 lutego 2018,276593471,Niepełny etat,Umowa o pracę,  ,6999
Sprzedawca w firmowym salonie Italian Fashion Annopol,Warszawa,29 stycznia 2018,289193591,Pełny etat,Umowa o pracę,  ,269
Kasjer Sprzedawca Drogeria Kozienice,Kozienice,12 lutego 2018,414373673,Niepełny etat,Umowa o pracę,  ,851
Sprzedawca w salonie Italian Fashion Poczesna Centrum Auchan,Poczesna,29 stycznia 2018,261286791,Niepełny etat,Umowa o pracę,  ,443
Sprzedawca w Salonie CCC 54 Wrocław Auchan,Bielany Wrocławskie,5 lutego 2018,192652415,Pełny etat,Umowa o pracę,  ,3244
Sprzedawca w salonie Italian Fashion - Factory Outlet Ursus,Warszawa,12 lutego 2018,312707012,Niepełny etat,Umowa zlecenie,  ,324
Sprzedawca-Kasjer Międzylesie,Międzylesie,12 lutego 2018,337423324,Pełny etat,Umowa o pracę,  ,3398
Sprzedawca w Salonie CCC 337 Aleja Bielany,Wrocław,12 lutego 2018,261265013,Niepełny etat,Umowa o pracę,  ,3094
Kierownik Sklepu Drogeria Kozienice,Kozienice,12 lutego 2018,414377087,Pełny etat,Umowa o pracę,  ,539
Sprzedawca-Kasjer ul. Strachocińska Wrocław 3000 zł brutto,Wrocław,12 lutego 2018,295064861,Pełny etat,Umowa o pracę,  ,63
Praca w sklepie z alkoholem 24h,Olkusz,12 lutego 2018,334894902,Pełny etat,Umowa zlecenie,  ,4599
Promod SPRZEDAWCA Rzeszów,Rzeszów,12 lutego 2018,414377733,Niepełny etat,Umowa o pracę,  ,1171
Sprzedawca w Salonie CCC Wroclavia,Wrocław,12 lutego 2018,355675850,Pełny etat,Umowa o pracę,  ,4570
Praca w saloniku prasowym,Łódź,12 lutego 2018,346894776,Niepełny etat,Inny,  ,6088
Praca dla studentki/ta zaocznego sklep spożywcz-alkoholow,Lublin,12 lutego 2018,327101840,Dodatkowa / sezonowa,Umowa zlecenie,  ,836
Zastępca Kierownika Sklepu - BIEDRONKA WIERUSZÓW,Wieruszów,12 lutego 2018,414376987,Pełny etat,Umowa o pracę,  ,91
Sprzedawca na stacji paliw,Chełm,12 lutego 2018,414022549,Pełny etat,Umowa o pracę,  ,1477
Kasjer - Sprzedawca CZĘSTOCHOWA,Częstochowa,12 lutego 2018,404519517,Pełny etat,Umowa o pracę,  ,2016
Sprzedawca-Kasjer Piła,Piła,12 lutego 2018,414378617,Pełny etat,Umowa o pracę,  ,373
Przyjmę ekspedientkę do sklepu DELIKATESY 24h Kubik ul.Piłsudskiego 50,Sosnowiec,12 lutego 2018,190713569,Pełny etat,Umowa o pracę,2 200  -  2 300 zł/mies.,21845
Kasjer - Sprzedawca Sosnowiec Zagórze,Sosnowiec,12 lutego 2018,244785279,Pełny etat,Umowa o pracę,  ,23835
Kasjer Sprzedawca Sosnowiec Niwka,Sosnowiec,12 lutego 2018,284293853,Pełny etat,Umowa o pracę,  ,11210
Zatrudnię asystenta sprzedaży do salonu z odzieżą męską Piotrków,Piotrków Trybunalski,12 lutego 2018,362819740,Niepełny etat,Umowa o pracę,  ,6650
Praca na stanowisku kasjer-sprzedawca!,Warszawa,12 lutego 2018,287667505,Pełny etat,Umowa o pracę,  ,2516
Zatrudnię sprzedawcę do sklepu cukierniczego,Warszawa,12 lutego 2018,409309407,Pełny etat,Umowa o pracę,  ,658
Kasjer-sprzedawca sklep osiedlowy ul.Zwycięska SUPER PŁACA!!,Wrocław,12 lutego 2018,405145089,Pełny etat,Umowa o pracę,2 750  -  3 300 zł/mies.,1391
Ekspedientki do Cukierni,Warszawa,12 lutego 2018,414366227,Pełny etat,Umowa o pracę,  ,441
Konsultant Sprzedawca Salon Twoje Soczewki C.H. Galaxy Szczecin,Szczecin,12 lutego 2018,371333943,Pełny etat,Umowa o pracę,  ,1707
Grodzisk Mazowiecki: Kasjer/Sprzedawca,Grodzisk Mazowiecki,12 lutego 2018,414366687,Pełny etat,Umowa zlecenie,  ,222
Kasjer - Sprzedawca Stacja Paliw,Całowanie,12 lutego 2018,314618342,Pełny etat,Umowa o pracę,2 500  -  2 900 zł/mies.,2529
Ekspedientka,Gdańsk,12 lutego 2018,341436578,Pełny etat,Umowa o pracę,  ,2629
Sprzedawca na pełny etat do NOWEGO SKLEPU! od zaraz!,Warszawa,12 lutego 2018,321089282,Pełny etat,Umowa o pracę,  ,5871
Sprzedawca Top SHOP Ursynów od zaraz,Warszawa,12 lutego 2018,392940005,Pełny etat,Umowa o pracę,  ,1409
Sprzedawca CH Bemowo na PEŁNY ETAT,Warszawa,12 lutego 2018,323037672,Pełny etat,Umowa o pracę,  ,9186
PSB Mrówka Koziegłowy sprzedawca-magazynier,Koziegłowy,12 lutego 2018,409420239,Pełny etat,Umowa o pracę,  ,597
Sprzedawca/Kasjer,Krosno,29 stycznia 2018,409373517,Pełny etat,Umowa o pracę,  ,1548
"Kasjer-Sprzedawca Kraków ul. Piastowska, ul. Balicka",Kraków,12 lutego 2018,269120135,Pełny etat,Umowa o pracę,  ,190
H&M Kierownik Działu Głogów,Głogów,12 lutego 2018,313784058,Pełny etat,Umowa o pracę,  ,2185
Sprzedawca- Kasjer Kraków ul. Heleny 18,Kraków,12 lutego 2018,347275428,Pełny etat,Umowa o pracę,  ,147
H&M Kierownik Działu Kraków,Kraków,12 lutego 2018,409433215,Pełny etat,Umowa o pracę,  ,713
"H&M Doradca Sprzedaży, Poznań A2",Komorniki,12 lutego 2018,376429879,Niepełny etat,Umowa o pracę,  ,2176
"H&M Doradca Sprzedaży, Kraków Serenada",Kraków,12 lutego 2018,349155066,Niepełny etat,Umowa o pracę,  ,4617
"H&M Doradca Sprzedaży, Jaworzno",Jaworzno,12 lutego 2018,348864976,Niepełny etat,Umowa o pracę,  ,1965
Sprzedawca Kasjer Skawina,Skawina,12 lutego 2018,264745859,Pełny etat,Umowa o pracę,  ,1209
Kasjer-Sprzedawca Zabierzów,Zabierzów,12 lutego 2018,291677659,Pełny etat,Umowa o pracę,  ,477
Kasjer-Sprzedawca Zakopane,Zakopane,12 lutego 2018,254156495,Pełny etat,Umowa o pracę,  ,377
Kasjer - Sprzedawca Kraków Rynek Główny,Kraków,12 lutego 2018,269149079,Pełny etat,Umowa o pracę,  ,515
"H&M Kierownik Sklepu, Sochaczew",Sochaczew,12 lutego 2018,322467622,Pełny etat,Umowa o pracę,  ,2235
Kasjer/ka w markecie budowlanym Łódź,Łódź,12 lutego 2018,318558620,Dodatkowa / sezonowa,Umowa o pracę,  ,5108
Kasjer-sprzedawca pon-pt 6-17 wolne weekendy,Warszawa,12 lutego 2018,409235887,Pełny etat,Umowa o pracę,  ,2504
Zastępca Kierownika Sklepu - BIEDRONKA KĘPNO,Kępno,12 lutego 2018,414371215,Pełny etat,Umowa o pracę,  ,126
Zatrudnię sprzedawcę,Niemodlin,12 lutego 2018,414370283,Pełny etat,Umowa o pracę,2 700  -  3 600 zł/mies.,200
Konsultant sprzedawca salon Twoje Soczewki- CH Fashion Outlet Wrocław,Wrocław,12 lutego 2018,324715160,Pełny etat,Umowa o pracę,  ,1456
Sprzedawca-Kasjer (ul. Wilanowska) Wrocław 3000 zł brutto + premia,Wrocław,12 lutego 2018,381025721,Pełny etat,Umowa o pracę,  ,36
Sprzedawca-Kasjer (Wrocław ul.Żelazna) 3000 zł brutto,Wrocław,12 lutego 2018,244636261,Pełny etat,Umowa o pracę,  ,35
Sprzedawca - stacja paliw LOTOS ul.Opolska,Kraków,12 lutego 2018,338745574,Pełny etat,Umowa o pracę,  ,1448
Zatrudnię sprzedawcę do sklepu mięsnego,Toruń,12 lutego 2018,414355295,Pełny etat,Umowa o pracę,2 350  -  2 500 zł/mies.,448
Ekspedientka,Wejherowo,12 lutego 2018,411106213,Pełny etat,Umowa o pracę,  ,2514
Ekspedientka/ sprzedawca dobrze płatne,Radom,12 lutego 2018,376989369,Niepełny etat,Umowa o pracę,  ,3500
Sprzedawca SOSNOWIEC ul. Jagielońska sklep spozywczy,Sosnowiec,12 lutego 2018,336724072,Pełny etat,Umowa o pracę,2 300  -  2 800 zł/mies.,7359
Doradca Klienta - sprzedawca - Bolesławiec - Partner AGD-RTV,Bolesławiec,12 lutego 2018,405159881,Pełny etat,Umowa o pracę,  ,118
Dobra stabilna praca na lata. Sprzedawca w Delikatesach 2800 zł,Kraków,12 lutego 2018,409364223,Pełny etat,Umowa o pracę,  ,1036
PUTKA zatrudni sprzedawcę,Sochaczew,12 lutego 2018,414358275,Pełny etat,Umowa o pracę,  ,386
"Sprzedawca/ Zmiana Nocna, Ul. Wielicka 259 Kraków Tesco",Kraków,12 lutego 2018,405198031,Pełny etat,Umowa o pracę,2 600  -  2 800 zł/mies.,1042
Kasjer/ Kasjerka- praca na okres 2 - tygodni od 16 lutego,Bielsko-Biała,12 lutego 2018,414358673,Dodatkowa / sezonowa,Umowa zlecenie,  ,438
Sprzedawca - Fakturzysta 3/4 etatu,Kwidzyn,12 lutego 2018,414358597,Niepełny etat,Umowa o pracę,  ,686
Kasjer - sprzedawca Międzyzdroje,Międzyzdroje,12 lutego 2018,414359023,Pełny etat,Umowa o pracę,  ,69
"Doradca Klienta. Tesco, Kraków, os. Teatralne 10",Kraków,12 lutego 2018,395118897,Pełny etat,Umowa o pracę,2 390  -  2 515 zł/mies.,1472
Zatrudnie mezczyzne na pelny etat w sklepie z telefonami laptopami,Nowy Sącz,12 lutego 2018,409309089,Pełny etat,Umowa o pracę,  ,1466
Kasjer - sprzedawca Wolin,Wolin,12 lutego 2018,414359595,Pełny etat,Umowa o pracę,  ,80
Sprzedawca-Kasjer (ul. Średzka) Wrocław 3000 zł brutto+premia,Wrocław,12 lutego 2018,381020117,Pełny etat,Umowa o pracę,  ,30
Sprzedawca-Kasjer Świdnica Biedronka,Świdnica,12 lutego 2018,374887119,Pełny etat,Umowa o pracę,  ,177
Sprzedawca-Kasjer (ul. Armii Krajowej) Wrocław - 3000zł brutto,Wrocław,12 lutego 2018,381617305,Pełny etat,Umowa o pracę,  ,48
Zastępca Kierownika Sklepu Biedronka Świdnica,Świdnica,12 lutego 2018,391531351,Pełny etat,Umowa o pracę,  ,141
"Sprzedawca, Orsay -Warszawa (King Cross)",Warszawa,12 lutego 2018,409248567,Pełny etat,Umowa o pracę,  ,437
"Sprzedawca, Orsay - Częstochowa (M1)",Częstochowa,12 lutego 2018,409247493,Niepełny etat,Umowa o pracę,  ,1575
Praca w Sklepie Sportowym MN SPORT - Sprzedawca,Szczecin,12 lutego 2018,353694448,Pełny etat,Umowa o pracę,  ,1754
Sprzedawca Orsay- Kędzierzyn Koźle (Odrzańskie Ogrody),Kędzierzyn-Koźle,12 lutego 2018,409246583,Niepełny etat,Umowa o pracę,  ,159
Sprzedawca Orsay - Mielec (Navigator),Mielec,29 stycznia 2018,409245805,Niepełny etat,Umowa o pracę,  ,1116
Staż Wągrowiec,Wągrowiec,12 lutego 2018,414350549,Praktyka / staż,Inny,  ,616
Praca kasjer/ekspedient,Kielce,12 lutego 2018,414351859,Niepełny etat,Inny,  ,198
Pomocnik Sprzedawcy - NEONET - Wolsztyn,Wolsztyn,12 lutego 2018,397472513,Pełny etat,Umowa o pracę,  ,1684
Biedronka Kasjer-Sprzedawca Garwolin,Garwolin,12 lutego 2018,359181590,Pełny etat,Umowa o pracę,  ,3495
Obsługa kasy fiskalnej - Katowice !!,Katowice,12 lutego 2018,408181411,Pełny etat,Umowa zlecenie,  ,524
Sprzedawca do Salonu Meblowego,Białystok,12 lutego 2018,352363856,Pełny etat,Umowa o pracę,  ,6460
Sprzedawca/kasjer (pasaż kaufland) Zabrze,Zabrze,12 lutego 2018,380764697,Pełny etat,Umowa o pracę,2 100  -  2 500 zł/mies.,2562
Sprzedawca - Orsay - Warszawa - Wola Park,Warszawa,12 lutego 2018,409244577,Niepełny etat,Umowa o pracę,  ,172
Ekspedientki do sklepów mięsnych zatrudnimy.PILNE!,Bydgoszcz,12 lutego 2018,280771655,Pełny etat,Umowa o pracę,  ,546
Praca w Sklepie z Odzieżą w Dąbrowie Tarnowskiej,Radgoszcz,28 stycznia 2018,328064966,Pełny etat,Samozatrudnienie,  ,26
"Kasjer/Sprzedawca (Katowice, Galeria Katowicka)",Katowice,12 lutego 2018,372522407,Niepełny etat,Umowa o pracę,  ,2014
Sprzedwaca w salonie optycznym Paris Optique,Poznań,29 stycznia 2018,409299995,Pełny etat,Umowa o pracę,  ,811
Promod SPRZEDAWCA Kraków Bronowice,Kraków,12 lutego 2018,400184639,Niepełny etat,Umowa o pracę,  ,1054
Sprzedawca-Kasjer (Zwycięska)_Biedronka,Wrocław,12 lutego 2018,295114769,Pełny etat,Umowa o pracę,  ,5590
Kasjer / Sprzedawca - Gdynia Chwarzno,Gdynia,12 lutego 2018,272897305,Pełny etat,Inny,  ,5966
Sprzedawca/kasjer ( pasaż kaufland) DOBRZE PŁATNA PRACA,Pszczyna,12 lutego 2018,167523351,Pełny etat,Umowa o pracę,2 100  -  2 500 zł/mies.,8478
Sprzedawca-Kasjer (ul. Teatralna) Nowa Ruda,Nowa Ruda,12 lutego 2018,384228259,Pełny etat,Umowa o pracę,  ,1032
Sprzedawca-Kasjer (ul. Piłsudskiego) Nowa Ruda,Nowa Ruda,12 lutego 2018,384233615,Pełny etat,Umowa o pracę,  ,1103
Zatrudnię do sklepu Żabka na Placu Grunwaldzkim,Wrocław,12 lutego 2018,411348179,Pełny etat,Umowa o pracę,2 400  -  2 500 zł/mies.,567
Zatrudnię sprzedawcę do sklepu z zabawkami w Iławie,Iława,12 lutego 2018,414347583,Pełny etat,Umowa zlecenie,13  -  14 zł/mies.,551
Sprzedawca-Kasjer (3000 zł brutto + premia Święta Katarzyna)_Biedronka,Święta Katarzyna,12 lutego 2018,298673474,Pełny etat,Umowa o pracę,  ,3569
Praca dla studenta - Wrocław ul. Krawiecka obok Galerii Dominikańskiej,Wrocław,12 lutego 2018,391179021,Pełny etat,Umowa o pracę,  ,1357
Sprzedawca-Kasjer (3250zł brutto + premia) JELCZ-LASKOWICE Biedronka,Jelcz-Laskowice,12 lutego 2018,318343378,Pełny etat,Umowa o pracę,  ,4940
Sprzedawca/kasjer ( pasaż kaufland) DOBRZE PŁATNA PRACA,Sosnowiec,12 lutego 2018,403189183,Pełny etat,Umowa o pracę,  ,2266
Kierownik Sklepu RTV/AGD - Głowno,Głowno,12 lutego 2018,414348029,Pełny etat,Umowa o pracę,  ,166
Wodzisław Śląski - kasjer/ sprzedawca BEZ DOŚWIADCZENIA!,Wodzisław Śląski,12 lutego 2018,362035132,Niepełny etat,Umowa zlecenie,  ,4585
"Natura, Kierownik Drogerii - Kędzierzyn Koźle",Kędzierzyn-Koźle,29 stycznia 2018,409397057,Pełny etat,Umowa o pracę,  ,649
EKSPEDIENTKĘ/Sprzedawcę do sklepu Spożywczo-Monopolowego Zagórze,Sosnowiec,12 lutego 2018,408498789,Niepełny etat,Umowa o pracę,  ,174
Sprzedawca/Gdańsk,Gdańsk,12 lutego 2018,366889232,Pełny etat,Umowa o pracę,  ,1888
Sprzedawca w salonie Apple Warszawa,Warszawa,12 lutego 2018,403444457,Pełny etat,Inny,  ,797
Sprzedawca - Kasjer Zagórów,Zagórów,12 lutego 2018,409373763,Pełny etat,Umowa o pracę,  ,195
Sprzedawca w salonie optycznym Loox Galeria Optyki w CH Borek Wrocław,Wrocław,12 lutego 2018,306690220,Pełny etat,Umowa o pracę,  ,7241
"Natura, Sprzedawca - Bydgoszcz",Bydgoszcz,12 lutego 2018,408268477,Pełny etat,Umowa o pracę,  ,2379
Sprzedawca - Fakturzysta,Wrocław,12 lutego 2018,407821747,Pełny etat,Umowa o pracę,  ,886
Sprzedawca w Salonie GATTA - CH. Biała,Białystok,12 lutego 2018,408259513,Dodatkowa / sezonowa,Umowa zlecenie,  ,2722
Sprzedawca - Fakturzysta,Bielany Wrocławskie,12 lutego 2018,407821229,Niepełny etat,Umowa o pracę,  ,249
Ekspedientka kasjer sprzedawca sklep spożywczy przyjmę.,Bydgoszcz,12 lutego 2018,414343941,Pełny etat,Umowa zlecenie,  ,395
Sprzedawca - Fakturzysta,Bielany Wrocławskie,12 lutego 2018,407821529,Pełny etat,Umowa o pracę,  ,400
Sprzedawca - Fakturzysta,Wrocław,12 lutego 2018,407820609,Niepełny etat,Umowa o pracę,  ,782
Sprzedawca 1/1 i 3/4 KS SPORT Gniezno,Gniezno,12 lutego 2018,409304939,Pełny etat,Umowa o pracę,  ,1610
Sprzedawca w Salonie GATTA - CH. Focus,Zielona Góra,12 lutego 2018,409226743,Dodatkowa / sezonowa,Umowa zlecenie,  ,1107
Sprzedawca w sklepie cukierniczym,Kaniów,12 lutego 2018,414345417,Pełny etat,Umowa o pracę,  ,176
Praca 100 za dzień !!! Sprzedaż kwiatów Tulipany,Poznań,12 lutego 2018,414344629,Dodatkowa / sezonowa,Inny,2 500  -  5 000 zł/mies.,1504
Zatrudnię na stoisku piekarniczo-cukierniczym ul. Pretficza Wrocław,Wrocław,12 lutego 2018,360532904,Pełny etat,Umowa o pracę,  ,1891
Zatrudnię w sklepie spożywczym na stanowisko kasjera Prądnik!,Kraków,12 lutego 2018,359094850,Pełny etat,Umowa o pracę,  ,1383
Sprzedawca do lokalu typu Bistro w centrum KRK- 2.100-2.700miesięcznie,Kraków,12 lutego 2018,405139177,Pełny etat,Umowa o pracę,  ,219
Praca w sklepie,Nasielsk,12 lutego 2018,406955395,Pełny etat,Inny,  ,1082
Zatrudnię w sklepie spożywczym na stanowisko kasjera ul. Okulickiego!,Kraków,12 lutego 2018,343050912,Pełny etat,Umowa o pracę,  ,1746
Pracownik do przyjmowania zakładów w punkcie bukmacherskim,Bolesławiec,12 lutego 2018,303401058,Pełny etat,Umowa zlecenie,  ,123
Kasjer-Sprzedawca Biedronka Mińsk 3250zł brutto,Mińsk Mazowiecki,12 lutego 2018,371370319,Pełny etat,Umowa o pracę,  ,4538
Sprzedawca - New Look C.H. Arkadia,Warszawa,12 lutego 2018,414346397,Pełny etat,Umowa zlecenie,  ,260
Sprzedawca/kasjer ( pasaż kaufland) Oświęcim,Oświęcim,12 lutego 2018,366654990,Pełny etat,Umowa o pracę,2 000  -  2 500 zł/mies.,3898
Praca w firmie kosmetycznej,Biała Podlaska,12 lutego 2018,414341041,Niepełny etat,Umowa zlecenie,  ,1206
Kasjer sprzedawca do sklepu monopolowego Janowicza Olsztyn,Olsztyn,12 lutego 2018,406759473,Pełny etat,Umowa o pracę,  ,1425
Pracownik do przyjmowania zakładów w punkcie bukmacherskim,Nowy Tomyśl,12 lutego 2018,303153222,Pełny etat,Umowa zlecenie,  ,105
"Sprzedawca, Manufaktura, studenci zaoczni",Łódź,12 lutego 2018,414346613,Pełny etat,Umowa zlecenie,  ,439
Zatrudnię Panią do sklepu piek-cuk. w Słupsku,Słupsk,12 lutego 2018,219782343,Pełny etat,Umowa o pracę,  ,15339
